12,2,3,4,6,7,8,9,10,11,17,16,18,20
,2,6,2,2,,,2,2,,,,,
1,,14,2,,3,8,1,10,22,7,,2,
1,20,,15,2,1,2,1,3,7,13,,1,
2,6,13,,13,2,2,,1,2,9,,1,
,1,5,10,,6,2,1,14,5,8,,,
,2,1,,6,,1,1,1,2,,,,
,6,2,3,4,,,1,3,1,1,,,
,1,,1,,,1,,1,1,1,,1,1
,4,3,4,7,5,1,1,,2,3,,,5
,11,2,2,,3,3,,5,,3,,,
1,10,13,10,8,3,5,1,3,2,,,1,
,,,,,,,,,,,,,
,,,,,,,1,,2,2,,,
,,,,4,,,2,2,,,,1,
