1,2,4,5,7,8,11,17,18,20,21,9,13,16
,1,,,2,3,1,8,1,,,9,,
,,1,1,6,7,1,,7,,4,3,,1
1,,,12,6,7,1,3,,10,6,1,,3
3,1,7,,3,1,1,16,2,2,6,3,,
,2,3,,,2,1,1,2,3,6,1,,2
,4,6,1,10,,1,2,,4,2,,,
,,,,1,3,,,,1,,,,
5,,4,11,6,4,1,,19,5,9,1,,1
6,4,3,2,5,3,,7,,6,6,,,3
1,2,6,3,2,2,,3,2,,5,,1,3
2,4,8,6,4,7,1,9,3,2,,1,,3
,1,,,2,,,,,2,1,,,
,,,,,,,,,,,,,
,3,2,1,3,1,,2,2,1,1,2,,
