1,3,4,5,7,8,11,13,19,20,23,2,16,18
,12,7,17,3,,,4,,4,,,,
7,,15,1,,5,,7,10,9,2,6,1,2
2,9,,8,9,7,11,11,7,8,1,10,3,1
5,11,8,,13,3,6,1,,10,,1,,1
3,5,3,9,,3,15,9,,11,,,1,1
,1,18,1,4,,2,3,2,2,,1,1,
,,14,1,9,5,,4,2,8,,1,,1
1,1,5,,2,4,5,,2,1,1,4,,3
,4,2,1,,2,1,1,,1,,8,,
2,10,8,7,10,12,2,5,1,,,5,2,2
,1,,,1,,,1,,,,,,
,4,7,1,,2,1,7,5,9,,,1,4
,,3,,2,,,1,,1,,1,,
1,,,,2,4,1,3,,,,3,,
