1,3,5,6,9,10,14,15,16,17,19,7,11,21
,,,6,2,1,1,1,1,,3,,,
4,,1,3,3,2,,2,3,1,3,,,
,,,1,,6,3,7,,6,,,,
1,4,4,,1,3,1,2,13,10,1,,1,
,,1,2,,7,2,1,2,5,1,,,
,1,4,2,10,,,3,1,6,3,2,1,
,,2,,3,1,,1,,3,2,,,
,1,5,3,2,2,4,,,4,10,3,2,1
1,,1,4,3,3,1,,,8,,,3,
,2,3,12,3,10,2,6,4,,4,2,,1
,4,2,3,1,,1,5,2,6,,2,1,1
,1,1,1,,,,1,1,1,2,,3,1
,,,,,3,,2,,1,1,2,,2
,,,,,1,,,,,,2,2,
