1,4,5,6,7,8,11,13,16,18,20,9,14,17
,3,5,3,2,2,1,4,2,4,8,1,,6
,,1,1,7,6,3,,,7,6,,2,1
,1,,2,5,1,,,,4,1,,,
,1,,,3,3,2,12,8,6,3,3,,1
3,8,1,9,,11,,3,4,7,11,1,1,2
,4,,6,5,,2,4,4,9,2,5,1,1
,,,1,1,2,,2,,4,2,,,
,,2,4,2,5,4,,8,4,1,1,,
7,1,2,6,5,3,1,9,,4,5,3,,4
,3,,6,13,7,3,12,7,,4,4,3,1
7,2,2,5,7,1,3,3,2,9,,2,2,
,,,2,,3,,,2,6,,,,4
,1,,,2,1,,,1,,2,1,,1
4,,,3,4,2,,1,2,2,1,2,,
