1,4,7,8,10,11,13,15,16,18,20,9,14,23
,4,4,1,,1,2,3,1,1,,,,1
3,,9,4,5,3,3,4,2,7,2,,3,3
,4,,17,10,6,3,6,2,12,4,1,1,3
,3,14,,12,7,7,,2,7,7,2,2,2
,3,3,9,,3,1,,6,6,3,2,1,3
,,3,3,3,,2,,1,3,2,,,1
,1,6,4,2,2,,6,1,4,6,1,1,
3,5,6,6,1,1,4,,,13,1,1,1,1
1,2,5,5,3,1,,,,8,,,,
1,5,14,14,8,2,1,4,7,,6,,,1
,,2,2,2,2,6,3,,8,,,,
,,1,3,1,,,,,1,,,1,
,,,2,2,1,,,,,,2,,2
1,4,,,2,2,,,,,,,2,
