1,2,4,8,9,11,14,17,19,20,23,6,7,10
,1,9,,,1,5,1,1,1,4,,1,
1,,6,2,5,2,11,,4,1,,,3,2
4,2,,3,5,1,11,1,5,13,8,,5,
,1,3,,,1,3,1,6,4,4,,,
,2,1,2,,,,3,5,4,,,4,1
,,,,2,,,1,1,,,,,
6,5,15,2,,3,,1,7,9,8,,3,
1,,1,2,1,1,,,5,5,5,,,
,5,1,2,7,4,5,,,6,1,,4,1
,2,5,3,7,2,7,7,6,,9,2,4,2
1,,3,3,5,1,3,12,2,12,,,5,2
,,,,,,,,,,,,,2
,7,4,,3,,7,,7,5,1,1,,3
,,,,3,,,,1,4,1,,2,
