1,3,4,5,7,8,10,11,13,16,20,9,18,19
,3,5,3,,2,1,1,,,,1,,
2,,2,,6,7,,1,4,,2,,3,3
1,9,,2,10,6,2,3,2,3,,,1,
1,1,12,,9,6,4,2,,9,1,,,1
1,7,6,8,,6,9,3,2,5,2,2,1,2
,6,5,4,5,,10,3,4,4,7,,10,
,1,1,3,3,5,,4,4,5,1,,,
,1,,2,2,3,5,,2,2,2,,,
,6,,,,6,3,2,,1,10,,,
1,,1,3,3,5,2,2,1,,1,1,5,1
1,,,,2,3,3,1,4,2,,,,
,1,,,3,,,,,,,,2,1
,2,,1,2,7,,,,4,,4,,3
,,,,,,,1,,,,1,1,
