1,4,8,9,14,17,18,19,20,22,23,7,10,11
,4,,1,6,1,,1,1,1,,,,1
5,,2,4,17,2,1,2,6,7,4,5,,
,3,,,1,2,1,3,2,3,3,,,
,,1,,,3,2,5,3,2,1,,1,
1,22,3,1,,2,1,4,5,11,2,5,,1
,1,3,,,,,4,1,7,3,,,
,3,1,2,,2,,1,2,,6,,1,
,,1,1,4,1,,,7,12,1,1,5,1
,4,5,3,1,3,5,3,,4,8,1,3,
2,4,4,2,14,5,2,13,5,,1,2,6,1
2,9,3,3,4,1,4,2,8,1,,,1,
,3,,1,2,,,3,1,4,1,,3,
,,1,2,1,,,7,2,,,,,
,,,,,,,1,,,1,,,
