1,2,3,6,7,9,10,11,13,14,18,17,19,20
,3,3,1,1,,1,1,,,,,1,1
1,,1,3,1,1,1,3,,1,4,,1,
,1,,4,3,1,1,3,6,,1,,,1
,3,,,4,2,5,2,6,,2,1,,1
,1,1,1,,4,9,5,4,4,,1,2,1
,,,,3,,2,2,,2,,,1,
,2,,1,3,4,,2,6,1,2,3,5,1
,,,,3,3,2,,1,1,3,1,,
,,2,4,4,3,10,7,,1,2,,1,
,,,,2,,2,,3,,,,,
2,4,,,,1,6,6,4,,,,3,1
,,1,,,,3,,,,,,2,
,,1,,2,1,2,2,,,1,1,,
,1,,1,1,,1,,1,,,,1,
