23,2,5,6,10,11,12,13,14,18,20,4,8,9
,2,1,1,1,1,,1,1,1,1,,,1
4,,12,3,2,1,3,1,1,1,3,,,
3,10,,6,2,4,1,,9,2,2,,,1
,1,10,,3,5,3,8,9,5,1,1,1,
,,1,2,,12,3,,2,,5,,1,
,5,3,1,7,,1,2,6,6,3,,,2
,2,3,1,6,2,,2,1,1,1,,1,
,2,,2,2,2,1,,2,4,2,,1,
1,3,6,7,1,4,4,2,,4,3,,,1
,,3,3,1,2,,3,6,,1,,,
,7,2,2,11,2,2,5,,,,,,2
,,,,,,,,,,,,,
,,,1,2,,1,2,1,,,,,2
,,,,1,2,,,,,1,,1,
