13,2,4,6,7,10,15,18,19,22,23,8,9,14
,2,4,1,1,,1,,1,3,,,,2
1,,7,7,1,1,3,,,5,1,1,1,
2,6,,4,2,1,3,4,3,1,1,1,1,
1,2,1,,1,8,1,6,3,13,5,,,2
1,,,1,,3,1,12,,1,4,1,,2
,,2,3,1,,,1,2,2,6,1,,
2,1,,2,6,1,,4,2,1,6,,,
,1,1,4,8,1,4,,4,1,3,,1,1
,1,,6,1,2,,2,,1,2,,,
1,3,3,10,1,2,1,1,,,3,,,1
,3,4,7,3,5,4,5,3,3,,1,,
,,,,,2,,,,1,2,,,
,,,,,,,,,,,,,
,,,1,1,,,,,,,,,
