1,2,4,5,6,7,9,10,15,19,22,8,14,17
,1,5,,,,,1,5,1,,1,,
,,5,1,8,6,1,4,16,4,,6,1,
1,2,,11,12,4,1,8,21,7,1,1,,2
1,1,19,,6,3,3,9,2,7,3,1,,1
,7,10,6,,15,2,8,11,10,8,1,,1
,7,2,7,6,,1,4,7,7,2,1,,2
,,1,1,2,1,,,1,3,1,,,
,5,3,7,3,2,2,,2,2,7,,5,
4,16,15,5,16,8,2,1,,10,5,1,3,
,5,2,7,11,6,1,5,3,,7,,1,
,1,1,7,6,3,2,4,,3,,,,
,3,2,,1,,,,,,,,,
,2,,1,2,2,,2,1,,,,,1
,,,,1,,,,,1,,1,,
