1,2,8,10,11,13,18,19,20,22,23,9,15,16
,2,1,3,,1,1,,3,2,3,,,
1,,2,5,3,,1,2,,5,8,1,,3
,3,,,4,10,8,1,1,3,10,3,,2
,5,1,,,,,,,2,4,,,
,1,6,2,,,5,2,4,3,,,1,1
1,1,9,1,5,,5,2,4,,5,3,,3
,,8,1,,5,,1,1,,15,2,,5
,,,1,,,,,,,3,,,
2,,3,2,2,10,2,,,2,3,1,,
,5,4,1,1,1,1,2,,,5,3,,
,6,6,2,2,4,16,2,,,,1,2,3
,,3,,1,1,3,,,1,2,,,1
,,1,,,,,,,,,1,,
,3,2,,2,,4,,,1,4,1,,
