1,4,7,8,13,16,17,18,19,20,21,6,9,23
,4,2,1,2,1,10,2,1,14,,2,3,
3,,9,9,8,2,1,7,3,11,,,,1
,8,,16,8,16,7,12,7,13,3,4,4,
,2,9,,13,6,3,7,3,7,3,3,3,1
,2,3,7,,2,,7,2,1,1,2,6,3
1,4,16,3,4,,18,18,1,11,4,3,6,1
6,3,14,7,3,20,,15,2,9,4,8,4,
3,5,17,18,8,15,6,,2,11,4,3,2,
1,4,4,2,1,,2,4,,2,,,,
8,7,16,9,2,12,14,15,3,,2,3,2,
3,,4,2,1,,9,2,,1,,,2,
1,2,1,3,5,7,2,7,,4,,,3,1
,,4,2,2,3,2,1,,,1,2,,1
,,,,1,3,,,,1,,2,1,
