1,4,5,7,8,11,13,15,19,20,23,2,3,18
,,10,,1,1,1,2,2,5,2,,,1
,,6,11,8,8,8,10,7,5,,1,,1
4,11,,9,2,2,5,9,1,4,3,1,,
1,12,6,,2,8,3,12,6,1,,,,
,7,,3,,4,1,6,3,,2,,,
,10,1,4,2,,4,7,2,,1,,,
,3,,3,1,3,,4,6,3,13,1,,
1,9,11,11,5,6,8,,3,4,5,1,,
,7,,4,8,,4,6,,2,3,,,
,5,5,1,1,,3,4,2,,7,1,,
,6,,,3,,9,2,7,4,,,,
,1,,,1,,1,,,,2,,,
,,,,,,,,,,,,,
,1,,1,,,,,,,1,1,,
