1,2,4,6,7,9,10,14,15,22,23,5,8,18
,5,2,1,,2,,3,5,,1,,2,
5,,1,1,,1,,5,3,4,6,,1,1
1,2,,4,1,7,1,2,4,,,,7,
1,4,6,,2,,2,7,4,2,2,1,3,2
,,,2,,1,1,,,,2,,,
,1,2,4,3,,3,4,,2,,,1,1
,1,2,6,1,2,,2,,6,1,,,
1,2,1,3,4,4,8,,7,5,4,1,,2
4,,5,6,2,6,3,5,,,3,,1,
,,,2,,1,5,7,,,5,,1,
1,6,,2,,2,1,5,,11,,,,7
,,,,,,2,1,1,,,,,1
,,3,3,,4,2,2,2,,1,,,
,,,1,,,3,2,,,1,2,,
