1,3,6,8,14,15,16,18,19,21,22,9,10,11
,5,,1,,4,1,,,,3,,1,
2,,3,11,4,5,17,3,2,4,4,,2,
,2,,8,9,3,2,8,5,17,4,,1,4
,8,11,,11,9,10,4,2,7,8,,2,1
,5,15,8,,4,4,9,,3,4,,,
1,10,7,5,6,,8,12,1,1,2,,1,3
2,6,12,8,12,9,,4,1,3,7,1,,1
,3,11,5,11,11,6,,1,4,1,1,,7
,1,3,4,,,1,3,,,1,,,
,3,10,10,6,2,1,2,3,,2,,,
2,9,2,4,1,1,9,,4,7,,2,,3
,,3,1,,,1,1,,,,,,
,2,,2,,,1,1,,,3,,,1
,1,1,1,,1,1,3,,,,,2,
