1,2,4,5,9,10,13,14,15,17,22,8,11,16
,,1,,,,1,,4,4,11,,,
1,,4,,4,2,2,3,2,3,5,1,,1
,3,,2,3,3,4,3,3,5,1,,,2
,,4,,,12,4,2,6,7,1,2,,2
,1,2,,,1,1,1,,,,,,
,2,3,8,,,7,4,5,6,1,,,1
,5,3,1,1,4,,2,2,4,,,,1
,4,2,,2,6,2,,4,5,,,,
2,1,5,6,1,4,6,2,,10,11,1,,
1,1,5,9,,9,1,6,6,,7,,2,3
4,10,3,1,1,3,1,3,13,5,,1,,2
,1,1,1,,,,,,1,,,,1
,,,1,,,2,,,1,,,,
1,1,1,2,1,3,2,,,3,,,2,
