1,4,5,6,8,13,16,17,18,19,20,9,10,21
,2,8,,1,1,3,2,1,,6,,,1
1,,7,1,3,2,6,,13,6,2,1,2,1
3,8,,5,2,1,8,9,11,,,,,
1,6,1,,6,6,8,1,3,3,6,3,1,2
1,1,1,7,,4,4,1,3,3,2,,,
,,,4,1,,2,,5,6,3,1,,
,6,10,6,4,4,,1,15,9,5,3,3,1
4,,10,4,3,,2,,1,1,4,,,
,4,8,8,6,6,18,2,,13,,1,1,2
,8,2,1,4,3,5,,7,,3,1,1,
6,2,1,4,5,5,2,7,4,3,,,1,
,,,3,,,1,,2,1,,,,2
,1,,1,,,4,,1,1,,2,,
1,,,3,,1,2,1,1,,1,1,,
