1,2,4,5,7,11,16,17,18,20,21,9,10,15
,,3,3,,,1,19,5,,1,1,,
,,,1,1,3,1,,11,4,1,,2,1
2,,,7,18,,2,8,,2,3,1,1,1
2,1,8,,9,1,3,20,4,6,3,,,
,3,7,4,,2,1,1,4,1,1,,3,
,1,1,1,,,,,,2,1,,,
,3,,2,2,,,5,3,3,1,,,
7,4,8,34,9,2,3,,13,10,14,,2,1
2,9,2,,3,1,1,21,,6,6,,1,2
,3,5,3,4,3,3,7,1,,4,,2,
,3,6,5,2,1,2,10,6,4,,,3,2
,,2,,1,,,,,,2,,,1
,4,2,,1,1,,,,,2,1,,2
,2,,,,,,,2,1,2,,1,
